PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
4256_07,0,0,2,29,0,13,0,551,74,101,False,6,698,0
4256_08,0,0,0,44,0,0,0,501,0,91,False,5,880,0
4257_01,0,0,2,19,0,0,244,710,2,264,False,5,881,0
4258_01,1,0,2,39,0,0,245,0,819,191,False,0,37,0
4258_02,1,0,2,63,0,0,399,1,1099,18,False,0,37,0
4258_03,1,0,2,39,0,9,887,0,0,143,False,0,37,0
4259_01,2,1,2,41,0,0,0,0,0,0,True,5,796,1
4260_01,0,1,2,27,0,0,0,0,0,0,True,6,696,1
4261_01,2,0,0,56,0,353,401,9,114,33,True,3,137,1
4262_01,1,1,2,22,0,0,0,0,0,0,True,2,135,0
4262_02,1,0,0,26,0,1,802,1094,254,1202,False,2,135,0
4264_01,0,0,2,24,0,0,0,0,0,840,False,5,797,1
4266_01,0,1,1,18,0,0,0,0,0,0,True,6,697,1
4267_01,0,1,2,13,0,1273,0,0,0,0,True,6,700,0
4267_02,0,0,2,32,0,0,0,770,0,0,True,5,883,0
4270_01,1,0,0,30,0,24,1077,97,0,1210,False,5,82,1
4271_01,1,1,2,25,0,0,0,0,0,0,True,0,38,0
4272_01,0,0,2,55,0,0,232,1,0,469,True,5,799,1
4273_01,0,0,1,19,0,0,2,0,547,0,False,5,884,0
4274_01,0,0,2,24,0,0,549,213,8,1,True,6,698,1
4278_01,1,0,2,32,0,347,1225,5,367,62,True,2,154,1
4280_01,2,0,2,24,0,0,0,0,0,0,False,4,267,0
4289_01,2,1,2,32,0,0,0,0,0,0,True,5,890,0
4291_01,0,1,2,36,0,0,0,0,0,0,False,6,701,1
4292_01,1,0,0,28,0,0,31,0,828,688,True,0,52,1
4293_01,0,0,2,52,0,0,439,0,0,0,True,5,801,1
4294_01,0,0,2,29,0,530,89,13,0,0,True,6,702,1
4295_01,2,0,0,23,0,49,0,1058,0,0,True,3,147,0
4295_02,2,1,2,32,0,0,0,0,0,0,True,5,82,1
4296_01,0,1,2,35,0,0,0,0,0,0,False,6,703,1
4297_01,1,0,0,41,0,14,1387,80,497,1090,False,1,138,0
4300_01,0,1,1,16,0,0,0,0,0,0,True,6,704,1
4301_01,1,1,0,33,0,0,0,0,0,0,True,4,269,0
4302_01,0,1,0,6,0,0,0,0,0,0,True,6,706,0
4303_01,0,0,0,15,0,36,643,0,0,0,True,5,803,1
4303_02,0,0,2,38,0,0,513,83,251,0,False,6,705,1
4305_01,0,0,2,56,0,0,593,12,3,35,False,5,893,0
4305_02,0,1,1,4,0,0,0,0,0,0,True,6,707,0
4305_03,0,1,1,21,0,0,0,0,0,0,True,6,707,0
4306_01,2,0,0,22,0,928,0,225,0,0,True,5,805,1
4309_01,0,0,2,37,0,0,0,645,3,0,False,4,270,0
4309_02,0,0,2,6,0,0,0,0,0,0,True,6,709,0
4311_01,0,0,2,22,0,465,415,329,0,0,False,5,807,1
4312_01,1,0,2,26,0,0,131,0,0,1256,False,1,139,0
4315_01,0,0,2,22,0,0,3,415,0,216,True,4,272,0
4315_02,0,0,2,20,0,0,0,0,0,0,True,6,710,0
4316_01,0,0,1,27,0,0,22,0,789,0,False,5,894,0
4317_01,2,0,2,24,0,377,0,1013,0,0,True,3,139,1
4318_01,2,1,2,25,0,0,0,0,0,0,True,5,808,1
4319_01,0,0,2,48,0,2,0,82,487,220,False,6,711,0
4320_01,0,0,2,24,0,634,0,0,7,0,False,4,273,0
4324_01,2,0,0,3,0,0,0,0,0,0,True,5,810,1
4324_02,2,1,2,24,0,0,0,0,0,0,True,5,810,1
4324_03,2,0,2,25,0,353,0,473,637,0,False,5,810,1
4324_04,2,1,0,1,0,0,0,0,0,0,True,5,810,1
4327_01,0,0,2,20,0,0,177,592,0,0,True,5,811,1
4329_01,0,0,2,22,0,39,0,63,3,545,False,5,812,1
4330_01,2,0,0,28,0,366,0,624,0,0,True,3,140,1
4332_01,0,1,0,17,0,0,0,0,0,0,True,6,707,1
4333_01,1,0,0,28,0,0,1175,0,1018,27,False,1,141,0
4334_01,1,1,2,47,0,0,0,0,0,0,True,0,53,1
4335_01,2,1,2,34,0,0,0,0,0,0,False,4,281,1
4336_01,1,0,2,29,1,250,857,240,680,0,True,2,155,1
4336_02,1,1,2,14,0,0,0,0,0,0,True,2,155,1
4336_03,1,0,2,36,0,0,441,0,832,669,True,5,82,1
4336_04,1,0,0,40,0,1127,0,1096,1119,424,True,2,155,1
4337_01,2,0,2,49,0,22,0,812,0,77,True,5,813,1
4338_01,1,0,2,51,0,0,0,0,0,0,True,2,156,1
4338_02,1,0,2,41,0,0,430,0,1081,264,True,2,156,1
4338_03,1,0,0,44,0,0,1488,0,22,491,True,2,156,1
4339_01,2,0,2,47,0,1088,0,94,0,118,False,5,814,1
4340_01,0,0,2,22,0,0,0,743,0,4,True,5,815,1
4343_01,0,1,1,13,0,0,0,0,0,0,True,6,708,1
4344_01,0,0,2,18,0,0,35,548,0,63,True,5,816,1
4345_01,0,0,2,28,0,0,759,3,467,7,False,6,717,0
4346_01,0,0,0,22,0,368,2,222,0,59,True,4,274,0
4347_01,0,0,2,50,0,381,0,359,0,0,False,6,718,0
4348_01,1,1,2,47,1,0,0,0,0,0,True,1,142,0
4349_01,2,0,2,55,0,645,0,153,4,301,False,4,275,0
4350_01,0,1,2,21,0,0,0,0,0,0,True,6,709,1
4350_02,0,0,1,39,0,0,0,1,0,1045,False,6,709,1
4351_01,0,0,2,21,0,526,0,360,0,0,False,5,895,0
4352_01,1,0,2,37,0,33,1195,17,4,867,True,2,157,1
4352_02,1,0,2,31,0,22,1456,2,121,1,True,2,157,1
4354_01,0,0,2,23,0,115,1,0,1327,233,False,4,276,0
4356_01,1,1,0,28,0,0,0,0,0,0,True,1,167,1
4357_01,2,0,2,23,0,117,0,746,199,1009,False,3,148,0
4358_01,0,0,1,20,0,0,251,106,1327,218,True,5,818,1
4359_01,1,0,2,28,0,3,1011,0,570,10,False,2,137,0
4359_02,1,0,0,40,0,0,1498,0,370,152,True,2,137,0
4359_03,1,0,0,54,0,0,963,0,0,954,False,2,137,0
4360_01,2,1,2,18,0,0,0,0,0,0,True,5,896,0
4361_01,0,0,0,27,0,0,14,0,602,295,True,5,819,1
4362_01,1,0,2,43,0,0,980,0,0,931,True,1,168,1
4364_01,0,1,1,25,0,0,0,0,0,0,True,6,720,0
4365_01,0,0,2,13,0,457,229,0,4,0,False,5,898,0
4366_01,0,0,1,15,0,0,0,702,0,5,True,5,899,0
4367_01,0,1,0,37,0,0,0,0,0,0,True,6,710,1
4368_01,2,1,0,32,0,0,0,0,0,0,True,5,900,0
4369_01,0,0,2,19,0,681,0,0,0,0,False,5,820,1
4370_01,0,0,2,21,0,3,1,0,896,110,False,5,82,1
4371_01,1,0,2,27,0,0,1098,0,0,737,True,2,158,1
4371_02,1,0,0,39,0,106,225,124,7,1195,False,2,158,1
4371_03,0,1,2,22,0,0,0,0,0,0,True,2,158,1
4371_04,1,0,2,25,0,0,1279,1087,662,319,True,2,158,1
4371_05,1,0,0,34,0,1273,1400,0,269,1036,True,2,158,1
4372_01,2,1,2,54,0,0,1507,0,0,0,True,5,821,1
4372_02,2,0,2,42,0,743,0,1,0,0,False,4,283,1
4373_01,0,0,1,36,0,592,0,2,0,0,False,5,822,1
4376_01,0,0,1,43,0,0,159,3,0,390,True,4,284,1
4382_01,0,0,1,23,0,65,91,0,0,384,True,5,901,0
4383_01,1,0,2,57,0,0,0,0,0,0,True,1,169,1
4386_01,1,0,2,54,0,0,0,0,0,0,True,1,170,1
4386_02,1,0,2,51,0,0,1493,712,0,322,True,1,170,1
4387_01,2,0,1,32,0,185,0,383,18,0,False,5,902,0
4388_01,1,0,2,33,0,0,0,0,0,0,True,1,171,1
4390_01,2,1,2,8,0,0,0,0,0,0,True,5,903,0
4390_02,2,1,2,44,0,0,0,0,0,0,True,5,903,0
4390_03,2,0,2,27,0,694,0,61,270,0,False,5,903,0
4391_01,0,0,2,48,0,333,0,0,348,10,True,5,904,0
4392_01,0,0,0,13,0,38,0,0,601,0,False,6,714,1
4393_01,0,1,2,5,0,0,0,0,0,0,False,6,722,0
4393_02,0,0,2,18,0,608,0,34,0,0,False,4,278,0
4395_01,0,0,2,23,0,0,0,198,558,31,False,5,905,0
4396_01,0,0,2,23,0,0,145,11,530,0,False,6,715,1
4397_01,0,1,1,35,0,0,0,0,0,0,True,5,82,1
4399_01,0,0,2,25,0,138,3,530,0,100,False,6,724,0
4400_01,2,0,2,32,0,557,0,502,0,0,False,4,285,1
4400_02,2,0,0,0,0,0,0,0,0,0,True,5,830,1
4400_03,2,1,2,5,0,0,0,0,0,0,True,5,830,1
4401_01,0,0,0,16,0,0,0,0,0,0,True,6,716,1
4401_02,0,1,1,18,0,0,0,0,0,0,True,6,716,1
4402_01,0,1,1,29,0,0,0,0,0,0,False,6,725,0
4403_01,0,0,2,55,0,132,696,0,6,346,False,5,831,1
4403_02,0,0,2,41,0,7,0,273,107,320,False,6,717,1
4404_01,0,0,2,38,0,1273,2,357,118,0,False,6,726,0
4405_01,1,1,2,27,0,0,0,0,0,0,True,2,159,1
4407_01,0,1,2,55,0,0,0,0,0,0,True,6,719,1
4408_01,2,1,2,75,0,0,0,0,0,0,True,5,906,0
4409_01,1,0,2,50,0,0,626,346,78,570,True,2,160,1
4410_01,0,0,2,23,0,27,0,32,594,0,False,6,720,1
4411_01,0,0,1,37,0,578,0,54,0,0,True,6,721,1
4413_01,0,0,2,33,0,0,0,222,0,521,False,6,722,1
4415_01,2,0,2,45,0,733,256,36,12,39,False,5,833,1
4416_01,1,1,0,47,0,0,0,0,0,0,True,1,143,0
4422_01,1,1,2,13,0,0,0,0,0,0,True,1,172,1
4422_02,1,0,2,29,0,0,1378,0,848,89,True,1,172,1
4424_01,2,0,2,19,0,30,0,42,1146,7,False,4,287,1
4426_01,2,1,2,30,0,0,0,0,0,0,True,5,835,1
4427_01,1,0,0,39,0,3,81,0,658,1093,False,3,141,1
4427_02,1,0,2,31,0,0,46,0,202,1087,False,3,141,1
4428_01,1,0,0,29,0,0,1469,12,650,353,True,2,162,1
4429_01,2,0,2,16,0,451,88,23,436,0,False,4,288,1
4430_01,0,0,1,18,0,0,2,905,0,0,True,5,836,1
4431_01,0,0,0,38,0,8,0,886,10,3,False,6,727,0
4432_01,0,1,2,50,0,0,0,0,0,0,False,6,728,0
4433_01,0,1,1,21,0,0,0,0,0,0,False,6,729,0
4436_01,0,1,1,22,0,0,0,0,0,0,True,6,730,0
4437_01,0,1,2,20,0,0,0,0,0,0,True,6,725,1
4438_01,2,0,2,36,0,584,0,404,0,0,False,5,910,0
4440_01,0,0,2,23,0,1273,257,0,0,71,True,5,911,0
4441_01,1,1,0,31,1,0,0,0,0,0,True,1,144,0
4441_02,1,1,2,39,0,0,0,0,0,0,True,1,144,0
4441_03,1,0,0,50,0,0,1297,0,1,248,True,1,144,0
4444_01,0,0,2,40,0,0,676,0,0,89,False,4,291,1
4445_01,0,0,2,28,0,8,0,76,465,0,False,5,912,0
4446_01,1,0,2,38,0,2,110,634,1117,386,False,1,175,1
4446_02,1,0,2,37,0,0,1212,33,1276,1,False,1,175,1
4446_03,1,1,0,59,0,0,0,0,0,0,True,1,175,1
4446_04,1,0,0,41,0,35,1371,0,174,157,True,1,175,1
4446_05,1,0,2,33,0,0,1249,1115,1327,1032,True,1,175,1
4447_01,0,1,2,54,0,0,0,0,0,0,True,5,82,1
4448_01,0,0,2,40,0,0,0,1038,0,0,True,5,913,0
4449_01,2,0,2,43,0,128,0,699,31,26,True,3,142,1
4450_01,1,1,0,26,0,0,0,0,0,0,True,2,140,0
4450_02,1,0,0,65,0,0,1398,0,6,1306,True,2,140,0
4450_03,1,1,0,22,0,0,0,0,0,0,True,2,140,0
4450_04,1,0,2,28,0,0,1216,0,31,1114,False,2,140,0
4451_01,0,1,2,35,0,0,0,0,0,0,True,5,914,0
4452_01,0,1,2,30,0,0,0,0,0,0,True,6,727,1
4453_01,1,0,2,28,0,0,1078,0,131,274,False,3,149,0
4456_01,0,0,2,23,0,0,10,156,1327,123,True,5,916,0
4457_01,0,0,2,24,0,563,0,51,2,4,True,5,917,0
4459_01,0,1,1,16,0,0,0,0,0,1306,True,6,733,0
4461_01,2,1,2,18,0,0,0,0,0,0,True,5,838,1
4462_01,0,0,2,20,0,345,75,286,0,16,False,5,918,0
4463_01,1,1,2,29,0,0,0,0,0,0,True,1,145,0
4463_02,1,1,2,29,0,0,0,0,0,0,True,1,145,0
4464_01,0,0,2,21,0,0,0,0,0,0,False,6,728,1
4465_01,1,1,2,2,0,0,0,0,0,0,False,0,54,1
4465_02,1,0,2,43,0,31,74,0,844,946,False,0,54,1
4465_03,1,0,2,28,0,0,972,0,1,1184,False,0,54,1
4466_01,1,0,0,31,1,0,1061,0,51,1019,False,0,40,0
4467_01,0,0,2,23,0,36,18,556,0,32,True,5,919,0
4469_01,1,1,2,26,0,0,0,0,0,0,True,1,146,0
4469_02,1,0,0,43,0,0,39,299,1213,85,False,1,146,0
4470_01,0,0,2,28,0,974,0,5,0,0,False,5,839,1
4472_01,0,0,1,24,0,0,245,894,59,0,False,6,734,0
4472_02,0,0,2,27,0,110,0,529,0,0,False,5,920,0
4473_01,2,0,0,13,0,1118,31,429,0,139,False,5,841,1
4473_02,2,0,2,27,0,762,0,26,1,0,False,4,292,1
4474_01,0,1,2,2,0,1273,0,0,0,0,True,6,730,1
4474_02,0,1,2,24,0,0,0,0,0,0,True,6,730,1
4474_03,0,1,2,2,0,0,0,1115,0,1306,True,6,730,1
4475_01,1,0,2,50,1,13,221,0,157,1048,False,0,55,1
4475_02,1,1,0,27,0,0,0,0,0,0,True,0,55,1
4476_01,0,0,2,26,0,839,0,0,180,100,False,5,921,0
4477_01,0,0,0,31,0,23,0,0,1327,17,False,6,731,1
4479_01,2,0,2,28,0,1213,0,1115,13,2,False,3,150,0
4482_01,0,0,0,4,0,0,0,0,0,0,False,6,732,1
4482_02,0,0,2,9,0,0,0,0,0,0,True,6,732,1
4482_03,0,0,2,0,0,0,0,0,0,0,True,6,732,1
4482_04,0,1,2,35,0,0,0,0,0,0,False,6,732,1
4482_05,0,1,2,3,0,0,0,0,0,0,True,6,732,1
4483_01,2,0,2,25,0,1066,0,158,227,28,False,3,151,0
4483_02,2,0,2,63,0,1186,0,60,2,0,False,3,151,0
4485_01,2,1,2,34,0,0,0,0,0,0,True,5,922,0
4485_02,2,0,2,35,0,867,0,949,607,0,False,5,922,0
4486_01,0,1,2,26,0,0,0,0,0,0,True,6,733,1
4487_01,0,0,2,39,0,0,3,0,655,49,False,6,735,0
4490_01,1,0,0,34,0,0,298,865,92,246,False,3,143,1
4491_01,1,0,2,36,0,0,726,1,16,1084,False,1,148,0
4492_01,0,1,2,46,0,0,0,0,0,0,True,6,736,0
4493_01,0,0,2,26,0,42,65,719,355,0,True,5,845,1
4494_01,2,1,2,28,0,0,0,0,0,0,True,5,846,1
4496_01,0,0,0,20,0,0,1140,7,0,67,True,5,924,0
4497_01,0,1,2,35,0,0,0,0,0,0,False,6,737,0
4498_01,0,0,0,11,0,0,0,0,0,0,False,6,734,1
4498_02,0,1,1,14,0,0,0,0,0,0,False,6,734,1
4498_03,0,1,1,4,0,0,0,0,0,0,True,6,734,1
4498_04,0,0,2,11,0,0,0,0,0,1306,False,6,734,1
4498_05,0,1,2,31,0,0,0,0,0,0,True,6,734,1
4498_06,0,0,2,15,0,0,673,0,0,0,True,6,734,1
4498_07,0,0,2,39,0,0,2,0,69,673,False,6,734,1
4498_08,0,0,2,7,0,0,0,0,0,0,False,6,734,1
4500_01,0,0,2,24,0,83,0,127,428,0,False,5,847,1
4501_01,0,1,2,22,0,0,0,0,0,0,True,6,735,1
4502_01,2,1,2,26,0,0,0,0,0,0,False,4,281,0
4505_01,1,0,0,53,0,0,653,49,39,1052,True,2,165,1
4505_02,1,0,2,40,0,2,74,0,194,1306,False,2,165,1
4506_01,2,0,2,19,0,156,0,715,0,0,False,4,294,1
4508_01,2,0,0,54,0,372,0,696,19,1,False,5,926,0
4508_02,2,0,2,21,0,470,455,126,14,0,False,4,283,0
4508_03,2,0,2,25,0,919,0,8,0,0,False,5,926,0
4509_01,2,0,2,48,0,134,0,706,0,0,True,4,295,1
4509_02,2,0,1,41,0,1273,0,810,8,0,True,3,144,1
4509_03,2,0,2,13,0,27,0,1072,0,0,True,3,144,1
4510_01,1,0,2,57,0,0,0,0,0,0,True,1,177,1
4511_01,1,1,2,25,0,0,0,0,0,0,True,1,178,1
4511_02,1,1,0,48,0,0,0,0,0,0,True,1,178,1
4512_01,2,0,2,34,0,675,51,335,0,24,False,4,296,1
4514_01,0,1,2,16,0,0,0,0,0,0,True,6,736,1
4515_01,0,0,2,0,0,0,0,0,0,0,False,6,739,0
4515_02,0,0,0,15,0,6,940,1017,0,0,True,6,739,0
4516_01,0,0,0,37,0,365,0,2,187,275,False,5,848,1
4517_01,0,0,2,37,0,385,0,224,19,836,False,5,849,1
4518_01,0,0,2,49,0,661,1,572,273,13,False,6,740,0
4521_01,0,0,2,18,0,1,1,0,0,610,False,5,929,0
4522_01,0,0,2,25,0,101,32,0,134,530,True,5,850,1
4524_01,0,0,1,27,0,0,112,1000,2,0,True,5,930,0
4529_01,0,0,0,43,0,26,127,3,114,471,False,6,738,1
4530_01,0,0,2,20,0,9,0,154,444,0,False,5,933,0
4531_01,1,1,2,54,0,0,0,0,0,0,True,2,142,0
4532_01,0,1,2,30,0,0,0,0,0,0,True,6,739,1
4533_01,1,1,2,37,0,0,0,0,0,0,True,1,149,0
4534_01,0,0,0,30,0,60,41,463,1,0,True,5,851,1
4535_01,0,0,2,20,0,517,90,0,0,0,False,5,934,0
4535_02,0,0,2,20,0,25,0,655,44,44,False,6,742,0
4537_01,0,0,2,24,0,0,461,0,0,911,False,5,852,1
4538_01,0,0,2,44,0,0,116,0,613,0,False,5,935,0
4539_01,0,0,0,0,0,0,0,0,0,0,True,6,740,1
4539_02,0,1,2,15,0,0,0,0,0,0,True,6,740,1
4542_01,1,1,2,19,0,0,0,0,0,0,True,1,150,0
4542_02,1,1,0,20,0,0,0,0,0,0,True,1,150,0
4543_01,2,0,1,20,1,14,0,59,958,0,False,5,936,0
4544_01,0,1,2,34,0,0,0,0,0,0,True,6,743,0
4546_01,0,0,1,17,0,0,0,0,0,0,True,6,744,0
4547_01,0,0,2,20,0,0,25,0,0,652,True,4,297,1
4549_01,0,0,2,42,0,0,1,0,17,922,False,4,298,1
4550_01,0,0,2,28,0,0,171,435,1327,1306,True,5,853,1
4552_01,2,0,2,43,0,326,100,991,36,0,True,5,937,0
4553_01,1,0,1,55,1,0,99,0,260,1209,False,2,143,0
4555_01,0,0,2,21,0,29,27,47,569,11,False,6,743,1
4557_01,0,0,2,17,0,0,506,271,0,35,False,4,286,0
4558_01,1,0,0,54,0,0,439,0,1320,1083,False,2,167,1
4559_01,0,0,2,25,0,1273,193,1115,0,466,True,5,854,1
4560_01,0,0,2,27,0,0,57,687,0,0,True,6,744,1
4561_01,1,0,0,45,0,0,405,0,992,1171,False,2,168,1
4562_01,1,1,2,31,0,0,0,0,0,0,True,1,180,1
4563_01,1,1,0,19,0,0,0,0,0,0,True,2,169,1
4564_01,0,0,2,30,0,1273,43,0,0,6,False,6,745,0
4565_01,0,0,2,24,0,184,406,0,0,16,False,6,746,0
4567_01,0,0,2,27,0,0,20,38,325,439,False,5,939,0
4568_01,2,0,2,42,0,1233,0,36,0,967,False,5,940,0
4569_01,1,1,0,29,0,0,0,0,0,0,True,1,151,0
4569_02,1,0,0,37,0,0,1031,7,1181,89,False,1,151,0
4570_01,1,1,2,64,0,0,0,1115,0,0,True,2,170,1
4571_01,0,1,2,24,0,0,0,0,0,0,True,6,745,1
4572_01,0,0,0,23,0,42,0,0,629,2,False,6,746,1
4573_01,0,0,2,22,0,555,45,16,7,4,True,5,856,1
4574_01,2,0,2,23,0,171,402,165,0,750,False,5,857,1
4575_01,0,0,2,21,0,3,65,236,407,0,False,5,941,0
4576_01,0,0,2,37,0,540,662,0,3,13,False,5,942,0
4577_01,2,0,2,17,0,237,0,1016,0,0,True,5,858,1
4580_01,2,1,2,35,0,0,0,0,0,0,True,5,860,1
4581_01,1,0,2,33,0,0,1301,0,202,724,True,1,181,1
4581_02,1,0,0,37,0,0,1041,0,197,76,True,1,181,1
4585_01,1,0,0,32,0,0,146,0,1250,980,False,1,182,1
4586_01,2,0,0,31,0,22,0,1115,1,446,False,5,943,0
4587_01,1,0,2,27,0,0,1251,0,930,1192,False,0,42,0
4591_01,1,1,0,34,0,0,0,0,0,0,True,4,287,0
4592_01,2,0,2,9,0,0,0,0,0,0,True,5,862,1
4592_02,2,1,2,25,0,0,0,0,0,0,True,5,862,1
4592_03,2,1,2,29,0,0,0,0,0,0,True,5,862,1
4592_04,2,1,2,1,0,0,0,0,0,0,True,5,862,1
4593_01,0,0,2,30,0,1,610,0,10,0,True,6,750,1
4594_01,1,0,2,64,0,77,1056,0,1108,125,False,2,144,0
4594_02,1,0,2,31,0,0,1385,209,514,1304,False,2,144,0
4594_03,1,0,2,27,0,250,1104,0,54,77,True,2,144,0
4594_04,1,0,2,27,0,0,1293,0,1260,1207,False,2,144,0
4595_01,1,1,2,25,0,0,0,0,0,0,True,2,145,0
4596_01,0,1,2,28,0,0,0,0,0,0,True,6,751,1
4597_01,0,1,2,32,0,0,0,0,0,0,True,6,748,0
4602_01,0,0,0,36,0,0,0,0,594,2,False,5,945,0
4603_01,1,0,0,26,0,0,1211,47,19,217,True,2,171,1
4603_02,1,0,2,36,0,1,1341,312,259,1297,False,2,171,1
4604_01,0,0,2,37,0,325,826,10,81,0,False,6,753,1
4605_01,0,0,2,45,0,0,0,0,636,0,False,6,750,0
4606_01,1,0,2,22,0,161,36,0,1115,472,False,2,172,1
4606_02,1,0,0,24,0,25,1165,0,1259,173,False,2,172,1
4607_01,0,0,1,23,0,0,132,4,359,210,False,6,751,0
4608_01,0,0,0,31,0,2,20,1,757,2,True,5,864,1
4609_01,1,0,2,37,0,1,389,0,0,1246,False,2,173,1
4610_01,0,0,2,28,0,5,0,0,753,0,False,6,752,0
4611_01,0,1,2,23,0,0,0,0,0,0,True,6,754,1
4612_01,0,0,0,14,0,0,157,497,1,0,True,6,755,1
4613_01,1,1,2,40,0,0,0,0,0,0,True,1,152,0
4615_01,2,0,2,42,0,36,0,1045,0,9,True,5,865,1
4617_01,0,0,2,53,0,19,79,84,630,420,False,5,866,1
4620_01,0,1,2,46,0,0,0,0,0,0,False,6,757,1
4621_01,2,0,2,28,0,0,77,993,0,0,True,4,289,0
4622_01,0,1,0,25,0,0,0,0,0,0,True,6,753,0
4623_01,1,0,1,34,1,0,1507,21,7,16,True,2,146,0
4624_01,2,0,2,58,0,882,0,66,36,0,False,5,868,1
4625_01,1,0,2,31,0,0,1071,1,1,0,True,1,183,1
4625_02,1,1,0,24,0,0,0,0,0,0,True,1,183,1
4625_03,1,0,2,52,0,0,1163,109,51,18,True,5,82,1
4625_04,1,1,0,25,0,0,0,0,0,0,True,1,183,1
4625_05,1,1,2,17,0,0,0,0,0,0,True,1,183,1
4625_06,0,0,2,27,0,0,372,135,840,934,False,1,183,1
4625_07,1,1,0,29,0,0,0,0,0,0,True,1,183,1
4628_01,1,0,2,45,0,0,1410,401,14,510,True,2,175,1
4630_01,0,0,1,28,0,0,18,0,0,558,True,5,870,1
4631_01,1,1,0,25,0,0,0,1115,0,0,True,2,147,0
4632_01,1,1,2,57,0,0,0,0,0,0,True,2,176,1
4632_02,1,1,2,68,0,0,0,0,0,0,True,2,176,1
4632_03,1,0,0,26,0,0,356,28,1308,26,False,2,176,1
4632_04,1,0,2,52,0,2,314,0,1019,964,False,2,176,1
4632_05,1,0,2,36,0,0,432,0,1240,22,False,2,176,1
4633_01,0,0,1,41,0,387,267,0,2,0,False,6,754,0
4634_01,0,0,2,14,0,430,0,347,0,0,False,4,299,1
4635_01,0,1,1,16,0,0,0,0,0,0,True,6,755,0
4637_01,2,0,2,24,0,548,0,425,0,1306,False,5,82,1
4638_01,1,0,2,62,1,0,915,0,951,0,True,1,153,0
4640_01,0,0,0,26,0,490,82,0,0,129,True,6,760,1
4641_01,0,0,2,45,0,65,63,3,582,27,False,5,871,1
4642_01,1,0,2,41,0,0,342,0,1177,0,False,2,178,1
4643_01,0,0,2,36,0,1273,553,0,0,0,True,5,947,0
4644_01,0,0,0,13,0,8,848,893,237,8,True,5,872,1
4645_01,1,0,2,48,0,0,1452,0,1,2,True,1,184,1
4645_02,1,1,2,27,0,0,0,0,0,0,True,1,184,1
4646_01,0,0,1,22,0,138,16,0,171,300,True,5,873,1
4648_01,0,0,2,39,0,268,0,83,250,0,True,5,874,1
4649_01,0,0,2,45,0,935,210,0,0,0,False,4,290,0
4650_01,0,0,2,42,0,84,289,0,818,118,False,6,762,1
4651_01,1,0,2,33,0,0,1392,0,714,356,True,2,179,1
4652_01,0,0,2,27,0,0,87,703,34,0,True,5,82,1
4653_01,0,0,2,47,0,0,317,0,342,38,False,4,302,1
4654_01,1,1,2,20,0,0,0,0,0,0,True,4,291,0
4655_01,1,1,0,32,0,0,0,0,0,0,True,1,154,0
4655_02,0,1,2,54,0,0,0,0,0,0,True,1,154,0
4656_01,0,0,2,23,0,0,759,0,1327,740,False,5,875,1
4656_02,0,0,2,9,0,0,0,0,0,0,False,6,763,1
4657_01,0,0,2,17,0,323,0,407,0,0,False,6,756,0
4658_01,1,0,2,26,0,0,631,0,968,899,False,3,147,1
4658_02,1,0,2,38,0,0,90,0,0,1249,False,3,147,1
4659_01,0,0,2,24,0,568,0,0,0,0,False,5,876,1
4661_01,0,0,2,30,0,77,1038,5,114,1,True,5,948,0
4661_02,0,1,0,2,0,0,0,0,0,0,False,6,757,0
4661_03,0,1,2,4,0,0,0,0,0,0,True,6,757,0
4661_04,0,1,2,9,0,0,0,0,0,0,False,6,757,0
4661_05,0,0,2,30,0,0,0,3,1138,0,False,5,948,0
4661_06,0,1,2,5,0,0,0,0,1327,0,False,6,757,0
4661_07,0,0,2,2,0,0,0,0,0,0,False,6,757,0
4662_01,1,0,2,32,0,45,717,0,0,1241,False,2,148,0
4662_02,1,1,2,53,0,0,0,0,0,0,True,2,148,0
4662_03,1,0,2,46,0,0,1238,0,1,278,True,5,82,1
4663_01,0,1,2,2,0,0,0,0,0,0,True,6,765,1
4663_02,0,1,2,1,0,0,0,0,0,0,True,6,765,1
4663_03,0,1,2,11,0,0,0,0,0,0,True,6,765,1
4663_04,0,0,0,3,0,0,0,0,0,0,True,6,765,1
4663_05,0,1,2,33,0,0,0,0,0,0,True,6,765,1
4663_06,0,1,0,3,0,0,0,0,0,0,True,6,765,1
4664_01,0,0,2,38,0,177,592,3,33,0,False,4,303,1
4665_01,0,1,1,21,0,0,0,0,0,0,False,6,758,0
4667_01,0,1,2,41,0,0,0,0,0,0,True,5,82,1
4668_01,1,1,0,64,0,0,0,0,0,0,True,2,180,1
4668_02,1,1,0,27,1,0,0,0,0,0,True,2,180,1
4672_01,0,1,0,41,0,0,1507,1115,0,0,False,6,759,0
4673_01,0,0,2,19,0,35,2,411,118,1306,False,5,950,0
4676_01,0,0,2,42,0,0,0,940,65,62,True,6,760,0
4677_01,1,0,0,30,0,0,1253,0,452,831,False,2,150,0
4678_01,0,0,2,38,0,178,191,0,109,332,False,5,951,0
4679_01,1,0,2,63,0,0,1298,1,748,1010,True,2,181,1
4680_01,2,0,2,17,0,1273,0,38,0,2,False,3,155,0
4680_02,2,1,2,2,0,0,0,0,0,0,True,5,952,0
4680_03,2,0,2,19,0,0,0,0,0,0,True,5,952,0
